Date,Week,Section,Group,Student_Initials,Plant_Species,PlantID,Treatment ,Replicate,Survival,Max_Leaf_Length,Stem_Number,Max_Height,Plant_Stress,Humidity,Light,Air_Temp,Soil_Moisture
1/22/2019,1,5,6,CW,Schizachyrium scoparium,Heatwave-6-5B,Heatwave,5B,A,135,7,147,2,15,3030,30.2,37.7
1/22/2019,2,8,1,ATC,Sorghastrum nutans,Control-1-7A,Control,7A,A,123,5,115,2,29,1101,24.8,1.8
1/22/2019,2,8,1,ATC,Sorghastrum nutans,Control-1-7B,Control,7B,A,123,4,106,2,29,1101,24.8,1.8
1/22/2019,2,8,1,ATC,Sorghastrum nutans,Control-1-8A,Control,8A,A,115,7,100,2,29,1101,24.8,1.8
1/22/2019,2,8,1,ATC,Sorghastrum nutans,Control-1-8B,Control,8B,A,90,3,97,2,29,1101,24.8,1.8
1/22/2019,2,8,1,ATC,Sorghastrum nutans,Heatwave-1-7A,Heatwave,7A,A,63,5,132,2,,6610,24.9,35.5
1/22/2019,2,8,1,ATC,Sorghastrum nutans,Heatwave-1-7B,Heatwave,7B,A,54,6,124,2,,6610,24.9,35.5
1/22/2019,2,8,1,ATC,Sorghastrum nutans,Heatwave-1-8A,Heatwave,8A,A,98,7,141,2,,6610,24.9,35.5
1/22/2019,2,8,1,ATC,Sorghastrum nutans,Heatwave-1-8B,Heatwave,8B,A,95,11,127,2,,6610,24.9,35.5
1/22/2019,2,8,3,"AW,LC",Sorghastrum nutans,Control-3-7A,Control,7A,A,75,6,155,2,,6550,24.9,22.9
1/22/2019,2,8,3,"AW,LC",Sorghastrum nutans,Control-3-7B,Control,7B,A,58,3,113,2,,6550,24.9,22.9
1/22/2019,2,8,3,"AW,LC",Sorghastrum nutans,Control-3-8A,Control,8A,A,89,13,112,2,,6550,24.9,22.9
1/22/2019,2,8,3,"AW,LC",Sorghastrum nutans,Control-3-8B,Control,8B,A,57,3,114,2,,6550,24.9,22.9
1/22/2019,2,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-7A,Heatwave,7A,A,55,1,50,1,,8770,36.2,40.5
1/22/2019,2,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-7B,Heatwave,7B,A,80,4,75,2,,8770,36.2,40.5
1/22/2019,2,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-8A,Heatwave,8A,A,80,3,90,2,,8770,36.2,40.5
1/22/2019,2,8,3,"AW,LC",Sorghastrum nutans,Heatwave-3-8B,Heatwave,8B,A,100,1,100,2,,8770,36.2,40.5
1/22/2019,2,8,5,"KJ,AA,KD,NK",Sorghastrum nutans,Control-5-7A,Control,7A,A,85,1,90,2,,7400,36.2,34.1
1/22/2019,2,8,5,"KJ,AA,KD,NK",Sorghastrum nutans,Control-5-7B,Control,7B,A,110,5,95,2,,7400,36.2,34.1
1/22/2019,2,8,5,"KJ,AA,KD,NK",Sorghastrum nutans,Control-5-8A,Control,8A,A,80,2,65,2,,7400,36.2,34.1
1/22/2019,2,8,5,"KJ,AA,KD,NK",Sorghastrum nutans,Control-5-8B,Control,8B,A,55,1,80,2,,7400,36.2,34.1
1/22/2019,2,8,5,"KJ,AA,KD,NK",Sorghastrum nutans,Heatwave-5-7A,Heatwave,7A,A,80,6,80,2,10,7700,30.1,16.6
1/22/2019,2,8,5,"KJ,AA,KD,NK",Sorghastrum nutans,Heatwave-5-7B,Heatwave,7B,A,100,7,90,2,10,7700,30.1,16.6
1/22/2019,2,8,5,"KJ,AA,KD,NK",Sorghastrum nutans,Heatwave-5-8A,Heatwave,8A,A,100,4,100,2,10,7700,30.1,16.6
1/22/2019,2,8,5,"KJ,AA,KD,NK",Sorghastrum nutans,Heatwave-5-8B,Heatwave,8B,A,120,8,120,2,10,7700,30.1,16.6
1/23/2019,2,1,2,"TN,KB,SS",Aristida stricta ,Control-2-1A,Control,1A,A,305,32,260,2,50,9370,21.3,36.7
1/23/2019,2,1,2,"TN,KB,SS",Aristida stricta ,Control-2-1B,Control,1B,A,260,42,202,2,50,9370,21.3,36.7
1/23/2019,2,1,2,"TN,KB,SS",Aristida stricta ,Heatwave-2-1A,Heatwave,1A,A,335,63,270,2,50,9370,21.3,39.9
1/23/2019,2,1,2,"TN,KB,SS",Aristida stricta ,Heatwave-2-1B,Heatwave,1B,A,269,27,220,2,50,9370,21.3,39.9
1/23/2019,2,1,4,"AG,AL",Aristida stricta ,Control-4-1A,Control,1A,A,310,28,280,2,,955,19.6,19.6
1/23/2019,2,1,4,"AG,AL",Aristida stricta ,Control-4-1B,Control,1B,A,320,31,300,3,,955,19.6,19.6
1/23/2019,2,1,4,"AG,AL",Aristida stricta ,Control-4-2A,Control,2A,A,320,13,260,3,,955,19.6,19.6
1/23/2019,2,1,4,"AG,AL",Aristida stricta ,Control-4-2B,Control,2B,A,330,39,270,3,,955,19.6,19.6
1/23/2019,2,1,4,"AG,AL",Aristida stricta ,Heatwave-4-1A,Heatwave,1A,A,211,26,210,2,,1630,19.9,19.6
1/23/2019,2,1,4,"AG,AL",Aristida stricta ,Heatwave-4-1B,Heatwave,1B,A,281,11,240,1,,1630,19.9,19.6
1/23/2019,2,1,4,"AG,AL",Aristida stricta ,Heatwave-4-2A,Heatwave,2A,A,360,26,300,3,,1630,19.9,19.6
1/23/2019,2,1,4,"AG,AL",Aristida stricta ,Heatwave-4-2B,Heatwave,2B,A,260,56,260,1,,1630,19.9,19.6
1/23/2019,2,1,5,"JS, AC",Aristida stricta,Control-5-1A,Control,1A,A,280,7,260,2,54,5830,19.5,13.9
1/23/2019,2,1,5,"JS, AC",Aristida stricta,Control-5-1B,Control,1B,A,300,12,290,2,54,5830,19.5,13.9
1/23/2019,2,1,5,"JS, AC",Aristida stricta,Control-5-2A,Control,2A,A,260,4,240,3,54,5830,19.5,13.9
1/23/2019,2,1,5,"JS, AC",Aristida stricta,Control-5-2B,Control,2B,A,270,7,260,3,54,5830,19.5,13.9
1/23/2019,2,1,5,"JS, AC",Aristida stricta,Heatwave-5-1A,Heatwave,1A,A,300,18,270,2,54,5810,19.5,14.6
1/23/2019,2,1,5,"JS, AC",Aristida stricta,Heatwave-5-1B,Heatwave,1B,A,290,17,250,2,54,5810,19.5,14.6
1/23/2019,2,1,5,"JS, AC",Aristida stricta,Heatwave-5-2A,Heatwave,2A,A,290,23,270,2,54,5810,19.5,14.6
1/23/2019,2,1,5,"JS, AC",Aristida stricta,Heatwave-5-2B,Heatwave,2B,A,290,14,280,2,54,5810,19.5,14.6
1/23/2019,2,1,6,"CH,AO",Aristida stricta,Control-6-1A,Control,1A,A,290,22,285,1,54,712,22.2,31.3
1/23/2019,2,1,6,"CH,AO",Aristida stricta,Control-6-1B,Control,1B,A,263,58,265,1,54,712,22.2,31.3
1/23/2019,2,1,6,"CH,AO",Aristida stricta,Control-6-2A,Control,2A,A,310,11,240,2,54,712,22.2,31.3
1/23/2019,2,1,6,"CH,AO",Aristida stricta,Control-6-2B,Control,2B,A,335,30,340,1,54,712,22.2,31.3
1/23/2019,2,1,6,"CH,AO",Aristida stricta,Heatwave-6-1A,Heatwave,1A,A,236,22,215,2,54,630,22.2,32.7
1/23/2019,2,1,6,"CH,AO",Aristida stricta,Heatwave-6-1B,Heatwave,1B,A,244,14,240,2,54,630,22.2,32.7
1/23/2019,2,1,6,"CH,AO",Aristida stricta,Heatwave-6-2A,Heatwave,2A,A,230,33,205,2,54,630,22.2,32.7
1/23/2019,2,1,6,"CH,AO",Aristida stricta,Heatwave-6-2B,Heatwave,2B,A,305,32,280,1,54,630,22.2,32.7
1/23/2019,2,2,5,"AF,NS",Aristida stricta,Control-5-1A,Control,1A,A,270,9,260,2,,192,19.8,26.4
1/23/2019,2,2,5,"AF,NS",Aristida stricta,Control-5-1B,Control,1B,A,300,26,275,2,,192,19.8,26.4
1/23/2019,2,2,5,"AF,NS",Aristida stricta,Control-5-2A,Control,2A,A,260,4,260,3,,192,19.8,26.4
1/23/2019,2,2,5,"AF,NS",Aristida stricta,Control-5-2B,Control,2B,A,280,6,250,3,,192,19.8,26.4
1/23/2019,2,2,5,"AF,NS",Aristida stricta,Heatwave-5-1A,Heatwave,1A,A,320,20,255,2,,188,19.8,16.5
1/23/2019,2,2,5,"AF,NS",Aristida stricta,Heatwave-5-1B,Heatwave,1B,A,290,10,260,2,,188,19.8,16.5
1/23/2019,2,2,5,"AF,NS",Aristida stricta,Heatwave-5-2A,Heatwave,2A,A,280,27,265,2,,188,19.8,16.5
1/23/2019,2,2,5,"AF,NS",Aristida stricta,Heatwave-5-2B,Heatwave,2B,A,280,19,280,1,,188,19.8,16.5
1/23/2019,2,3,4,"DR,JH,PT",Andropogon gerardii,Control-4-3A,Control,3A,A,225,7,200,1,,1930,19.8,34.9
1/23/2019,2,3,4,"DR,JH,PT",Andropogon gerardii,Control-4-3B,Control,3B,A,236,5,240,1,,1930,19.8,34.9
1/23/2019,2,3,4,"DR,JH,PT",Andropogon gerardii,Control-4-6A,Control,6A,A,260,7,230,1,,1930,19.8,34.9
1/23/2019,2,3,4,"DR,JH,PT",Andropogon gerardii,Control-4-6B,Control,6B,A,285,6,240,1,,1930,19.8,34.9
1/23/2019,2,3,4,"DR,JH,PT",Andropogon gerardii,Heatwave-4-3A,Heatwave,3A,A,215,3,190,1,,1620,19.8,32.3
1/23/2019,2,3,4,"DR,JH,PT",Andropogon gerardii,Heatwave-4-3B,Heatwave,3B,A,235,4,242,1,,1620,19.8,32.3
1/23/2019,2,3,4,"DR,JH,PT",Andropogon gerardii,Heatwave-4-6A,Heatwave,6A,A,220,7,150,1,,1620,19.8,32.3
1/23/2019,2,3,4,"DR,JH,PT",Andropogon gerardii,Heatwave-4-6B,Heatwave,6B,A,235,8,220,1,,1620,19.8,32.3
1/23/2019,2,4,1,"C,B,R",Schizachyrium scoparium,Control-1-4A,Control,4A,A,180,3,280,2,44,1390,20.9,34.5
1/23/2019,2,4,1,"C,B,R",Schizachyrium scoparium,Control-1-4B,Control,4B,A,165,8,240,2,44,1390,20.9,34.5
1/23/2019,2,4,1,"C,B,R",Schizachyrium scoparium,Control-1-5A,Control,5A,A,126,7,190,2,44,1390,20.9,34.5
1/23/2019,2,4,1,"C,B,R",Schizachyrium scoparium,Control-1-5B,Control,5B,A,225,8,220,2,44,1390,20.9,34.5
1/23/2019,2,4,1,"C,B,R",Schizachyrium scoparium,Heatwave-1-4A,Heatwave,4A,A,213,7,200,2,44,1415,20.9,34.5
1/23/2019,2,4,1,"C,B,R",Schizachyrium scoparium,Heatwave-1-4B,Heatwave,4B,A,149,6,143,2,44,1415,20.9,34.5
1/23/2019,2,4,1,"C,B,R",Schizachyrium scoparium,Heatwave-1-5A,Heatwave,5A,A,120,9,220,2,44,1415,20.9,34.5
1/23/2019,2,4,1,"C,B,R",Schizachyrium scoparium,Heatwave-1-5B,Heatwave,5B,A,135,4,90,1,44,1415,20.9,34.5
1/23/2019,2,4,4,"SW,BC,SC",Schizachyrium scoparium,Control-4-4A,Control,4A,A,82,10,82,2,,614,20.7,34.5
1/23/2019,2,4,4,"SW,BC,SC",Schizachyrium scoparium,Control-4-4B,Control,4B,A,145,7,140,2,,614,20.7,34.5
1/23/2019,2,4,4,"SW,BC,SC",Schizachyrium scoparium,Control-4-5A,Control,5A,A,137,4,116,2,,614,20.7,34.5
1/23/2019,2,4,4,"SW,BC,SC",Schizachyrium scoparium,Control-4-5B,Control,5B,A,192,7,188,2,,614,20.7,34.5
1/23/2019,2,4,4,"SW,BC,SC",Schizachyrium scoparium,Heatwave-4-4A,Heatwave,4A,A,110,10,93,2,,614,20.7,34.5
1/23/2019,2,4,4,"SW,BC,SC",Schizachyrium scoparium,Heatwave-4-4B,Heatwave,4B,A,115,8,100,2,,614,20.7,34.5
1/23/2019,2,4,4,"SW,BC,SC",Schizachyrium scoparium,Heatwave-4-5A,Heatwave,5A,A,164,5,153,2,,614,20.7,34.5
1/23/2019,2,4,4,"SW,BC,SC",Schizachyrium scoparium,Heatwave-4-5B,Heatwave,5B,A,147,6,135,2,,614,20.7,34.5
1/23/2019,2,8,6,"NL,JP",Sorghastrum nutans,Control-6-7A,Control,7A,A,107,3,107,2,47,478,20.5,32.3
1/23/2019,2,8,6,"NL,JP",Sorghastrum nutans,Control-6-7B,Control,7B,A,119,5,99,1,47,478,20.5,32.3
1/23/2019,2,8,6,"NL,JP",Sorghastrum nutans,Control-6-8A,Control,8A,A,133,4,119,1,47,478,20.5,32.3
1/23/2019,2,8,6,"NL,JP",Sorghastrum nutans,Control-6-8B,Control,8B,A,114,4,119,1,47,478,20.5,32.3
1/23/2019,2,8,6,"NL,JP",Sorghastrum nutans,Heatwave-6-7A,Heatwave,7A,A,95,5,95,2,47,478,20.5,33.7
1/23/2019,2,8,6,"NL,JP",Sorghastrum nutans,Heatwave-6-7B,Heatwave,7B,A,122,4,105,2,47,478,20.5,33.7
1/23/2019,2,8,6,"NL,JP",Sorghastrum nutans,Heatwave-6-8A,Heatwave,8B,A,104,6,98,1,47,478,20.5,33.7
1/23/2019,2,8,6,"NL,JP",Sorghastrum nutans,Heatwave-6-8B,Heatwave,8A,A,120,5,113,1,47,478,20.5,33.7
1/24/2019,2,1,5,"J,J",Aristida stricta,Control-5-1A,Control,1A,A,270,9,240,2,,4270,24.7,16.9
1/24/2019,2,1,5,"J,J",Aristida stricta,Control-5-1B,Control,1B,A,300,26,260,2,,4270,24.7,16.9
1/24/2019,2,1,5,"J,J",Aristida stricta,Control-5-2A,Control,2A,A,255,7,210,2,,4270,24.7,16.9
1/24/2019,2,1,5,"J,J",Aristida stricta,Control-5-2B,Control,2B,A,275,10,260,2,,4270,24.7,16.9
1/24/2019,2,1,5,"J,J",Aristida stricta,Heatwave-5-1A,Heatwave,1A,A,320,35,290,2,,3950,24.7,11.1
1/24/2019,2,1,5,"J,J",Aristida stricta,Heatwave-5-1B,Heatwave,1B,A,295,44,243,2,,3950,24.7,11.1
1/24/2019,2,1,5,"J,J",Aristida stricta,Heatwave-5-2A,Heatwave,2A,A,285,30,260,2,,3950,24.7,11.1
1/24/2019,2,1,5,"J,J",Aristida stricta,Heatwave-5-2B,Heatwave,2B,A,290,32,290,2,,3950,24.7,11.1
1/24/2019,2,2,1,"IC,KR",Aristida stricta ,Control-2-1A,Control,1A,A,284,14,240,1,,352,22,41.4
1/24/2019,2,2,1,"IC,KR",Aristida stricta ,Control-2-1B,Control,1B,A,246,24,254,1,,352,22,41.4
1/24/2019,2,2,1,"IC,KR",Aristida stricta ,Control-2-2A,Control,2A,A,335,32,258,1,,352,22,41.4
1/24/2019,2,2,1,"IC,KR",Aristida stricta ,Control-2-2B,Control,2B,A,281,14,264,1,,352,22,41.4
1/24/2019,2,2,1,"IC,KR",Aristida stricta ,Heatwave-2-1A,Heatwave,1A,A,279,16,234,1,,352,22,23.5
1/24/2019,2,2,1,"IC,KR",Aristida stricta ,Heatwave-2-1B,Heatwave,1B,A,279,41,260,1,,352,22,23.5
1/24/2019,2,2,1,"IC,KR",Aristida stricta ,Heatwave-2-2A,Heatwave,2A,A,236,16,222,1,,352,22,23.5
1/24/2019,2,2,1,"IC,KR",Aristida stricta ,Heatwave-2-2B,Heatwave,2B,A,275,9,180,2,,352,22,23.5
1/24/2019,2,2,2,"NS,MJ",Aristida stricta ,Control-2-1A,Control,1A,A,315,32,225,2,51,365,24.2,13.7
1/24/2019,2,2,2,"NS,MJ",Aristida stricta ,Control-2-1B,Control,1B,A,262,34,252,2,51,365,24.2,13.7
1/24/2019,2,2,2,"NS,MJ",Aristida stricta ,Control-2-2A,Control,2A,A,273,15,220,2,51,365,24.2,13.7
1/24/2019,2,2,2,"NS,MJ",Aristida stricta ,Control-2-2B,Control,2B,A,320,21,260,2,51,365,24.2,13.7
1/24/2019,2,2,2,"NS,MJ",Aristida stricta ,Heatwave-2-1A,Heatwave,1A,A,335,37,305,2,51,365,24.2,25.4
1/24/2019,2,2,2,"NS,MJ",Aristida stricta ,Heatwave-2-1B,Heatwave,1B,A,267,32,254,2,51,365,24.2,25.4
1/24/2019,2,2,2,"NS,MJ",Aristida stricta ,Heatwave-2-2A,Heatwave,2A,A,261,17,243,2,51,365,24.2,25.4
1/24/2019,2,2,2,"NS,MJ",Aristida stricta ,Heatwave-2-2B,Heatwave,2B,A,275,22,254,2,51,365,24.2,25.4
1/24/2019,2,2,3,"AR,JB",Aristida stricta,Control-3-2A,Control,2A,A,240,14,235,2,45,128,30.2,22.3
1/24/2019,2,2,3,"AR,JB",Aristida stricta,Control-3-2B,Control,2B,A,355,29,305,2,45,128,30.2,22.3
1/24/2019,2,2,3,"AR,JB",Aristida stricta,Heatwave-3-2A,Heatwave,2A,A,329,27,295,2,45,1238,30.2,26.3
1/24/2019,2,2,3,"AR,JB",Aristida stricta,Heatwave-3-2B,Heatwave,2B,A,305,27,280,1,45,1238,30.2,26.3
1/24/2019,2,3,1,"MP,JK",Andropogon gerardii,Control-1-3A,Control,3A,A,272,3,133,2,,4580,21.5,16.8
1/24/2019,2,3,1,"MP,JK",Andropogon gerardii,Control-1-3B,Control,3B,A,244,4,182,1,,4580,21.5,16.8
1/24/2019,2,3,1,"MP,JK",Andropogon gerardii,Control-1-6A,Control,6A,A,210,1,196,2,,4580,21.5,16.8
1/24/2019,2,3,1,"MP,JK",Andropogon gerardii,Control-1-6B,Control,6B,A,249,1,167,1,,4580,21.5,16.8
1/24/2019,2,3,1,"MP,JK",Andropogon gerardii,Heatwave-1-3A,Heatwave,3A,A,272,8,233,2,,14000,21.5,19.3
1/24/2019,2,3,1,"MP,JK",Andropogon gerardii,Heatwave-1-3B,Heatwave,3B,A,225,9,169,2,,14000,21.5,19.3
1/24/2019,2,3,1,"MP,JK",Andropogon gerardii,Heatwave-1-6A,Heatwave,6A,A,235,2,165,1,,14000,21.5,19.3
1/24/2019,2,3,1,"MP,JK",Andropogon gerardii,Heatwave-1-6B,Heatwave,6B,A,275,4,245,1,,14000,21.5,19.3
1/24/2019,2,3,3,JC,Andropogon gerardii,Control-3-3A,Control,3A,A,235,8,230,2,51,4530,24.4,14.8
1/24/2019,2,3,3,JC,Andropogon gerardii,Control-3-3B,Control,3B,A,200,2,200,2,51,4530,24.4,14.8
1/24/2019,2,3,3,JC,Andropogon gerardii,Control-3-6A,Control,6A,A,240,3,240,2,51,4530,24.4,14.8
1/24/2019,2,3,3,JC,Andropogon gerardii,Control-3-6B,Control,6B,A,280,6,275,2,51,4530,24.4,14.8
1/24/2019,2,3,3,JC,Andropogon gerardii,Heatwave-3-3A,Heatwave,3A,A,270,2,425,2,51,2360,24.4,9.3
1/24/2019,2,3,3,JC,Andropogon gerardii,Heatwave-3-3B,Heatwave,3B,A,300,4,300,2,51,2360,24.4,9.3
1/24/2019,2,3,3,JC,Andropogon gerardii,Heatwave-3-6A,Heatwave,6A,A,225,1,235,2,51,2360,24.4,9.3
1/24/2019,2,3,3,JC,Andropogon gerardii,Heatwave-3-6B,Heatwave,6B,A,170,5,180,2,51,2360,24.4,9.3
1/24/2019,2,3,6,OA,Andropogon gerardii,Control-6-3A,Control,3A,A,140,3,145,2,39,108,30.4,7.6
1/24/2019,2,3,6,OA,Andropogon gerardii,Control-6-3B,Control,3B,A,215,4,205,2,39,108,30.4,7.6
1/24/2019,2,3,6,OA,Andropogon gerardii,Control-6-6A,Control,6A,A,175,4,250,2,39,108,30.4,7.6
1/24/2019,2,3,6,OA,Andropogon gerardii,Control-6-6B,Control,6B,A,280,4,235,2,39,108,30.4,7.6
1/24/2019,2,3,6,OA,Andropogon gerardii,Heatwave-6-3A,Heatwave,3A,A,240,3,140,2,39,135,30.4,7.1
1/24/2019,2,3,6,OA,Andropogon gerardii,Heatwave-6-3B,Heatwave,3B,A,245,1,210,2,39,135,30.4,7.1
1/24/2019,2,3,6,OA,Andropogon gerardii,Heatwave-6-6A,Heatwave,6A,A,200,1,180,2,39,135,30.4,7.1
1/24/2019,2,3,6,OA,Andropogon gerardii,Heatwave-6-6B,Heatwave,6B,A,115,5,255,2,39,135,30.4,7.1
1/24/2019,2,4,3,"TM,EC",Schizachyrium scoparium,Control-3-4A,Control,4A,A,127,6,182,2,37,6180,26.3,25.3
1/24/2019,2,4,3,"TM,EC",Schizachyrium scoparium,Control-3-4B,Control,4B,A,120,4,224,2,37,6180,26.3,25.3
1/24/2019,2,4,3,"TM,EC",Schizachyrium scoparium,Control-3-5A,Control,5A,A,117,3,184,2,37,6180,26.3,25.3
1/24/2019,2,4,3,"TM,EC",Schizachyrium scoparium,Control-3-5B,Control,5B,A,94,3,238,2,37,6180,26.3,25.3
1/24/2019,2,4,3,"TM,EC",Schizachyrium scoparium,Heatwave-3-4A,Heatwave,4A,A,102,6,241,2,37,6180,26.3,18.1
1/24/2019,2,4,3,"TM,EC",Schizachyrium scoparium,Heatwave-3-4B,Heatwave,4B,A,233,9,185,2,37,6180,26.3,18.1
1/24/2019,2,4,3,"TM,EC",Schizachyrium scoparium,Heatwave-3-5A,Heatwave,5A,A,191,4,194,2,37,6180,26.3,18.1
1/24/2019,2,4,3,"TM,EC",Schizachyrium scoparium,Heatwave-3-5B,Heatwave,5B,A,169,3,176,2,37,6180,26.3,18.1
1/25/2019,2,1,1,"EW,II",Aristida stricta,Control-1-1A,Control,1A,A,286,22,240,1,,7200,24.1,21.4
1/25/2019,2,1,1,"EW,II",Aristida stricta,Control-1-1B,Control,1B,A,250,27,240,2,,7200,24.1,21.4
1/25/2019,2,1,1,"EW,II",Aristida stricta,Control-1-2A,Control,2A,A,332,24,290,1,,7200,24.1,21.4
1/25/2019,2,1,1,"EW,II",Aristida stricta,Control-1-2B,Control,2B,A,279,12,271,1,,7200,24.1,21.4
1/25/2019,2,1,1,"EW,II",Aristida stricta,Heatwave-1-1A,Heatwave,1A,A,280,19,250,1,,6350,24.1,13
1/25/2019,2,1,1,"EW,II",Aristida stricta,Heatwave-1-1B,Heatwave,1B,A,275,26,270,1,,6350,24.1,13
1/25/2019,2,1,1,"EW,II",Aristida stricta,Heatwave-1-2A,Heatwave,2A,A,231,20,215,2,,6350,24.1,13
1/25/2019,2,1,1,"EW,II",Aristida stricta,Heatwave-1-2B,Heatwave,2B,A,275,6,260,1,,6350,24.1,13
1/25/2019,2,1,3,"KR,SB",Aristida stricta ,Control-3-1A,Control,1A,A,330,38,310,2,,828,24.5,33.7
1/25/2019,2,1,3,"KR,SB",Aristida stricta ,Control-3-1B,Control,1B,A,240,26,235,2,,828,24.5,33.7
1/25/2019,2,1,3,"KR,SB",Aristida stricta ,Heatwave-3-1A,Heatwave,1A,A,305,73,245,2,,828,24.5,33.7
1/25/2019,2,1,3,"KR,SB",Aristida stricta ,Heatwave-3-1B,Heatwave,1B,A,360,57,300,2,,828,24.5,33.7
1/25/2019,2,2,4,"NH,PP",Aristida stricta,Control-4-1A,Control,1A,A,316,19,258,2,,10000,24.3,17.8
1/25/2019,2,2,4,"NH,PP",Aristida stricta,Control-4-1B,Control,1B,A,337,13,350,2,,10000,24.3,17.8
1/25/2019,2,2,4,"NH,PP",Aristida stricta,Control-4-2A,Control,2A,A,273,12,259,3,,10000,24.3,17.8
1/25/2019,2,2,4,"NH,PP",Aristida stricta,Control-4-2B,Control,2B,A,356,22,260,3,,10000,24.3,17.8
1/25/2019,2,2,4,"NH,PP",Aristida stricta,Heatwave-4-1A,Heatwave,1A,A,227,24,213,2,,10000,24.3,14.9
1/25/2019,2,2,4,"NH,PP",Aristida stricta,Heatwave-4-1B,Heatwave,1B,A,305,20,315,2,,10000,24.3,14.9
1/25/2019,2,2,4,"NH,PP",Aristida stricta,Heatwave-4-2A,Heatwave,2A,A,378,14,290,2,,10000,24.3,14.9
1/25/2019,2,2,4,"NH,PP",Aristida stricta,Heatwave-4-2B,Heatwave,2B,A,266,45,260,3,,10000,24.3,14.9
1/25/2019,2,4,2,AT,Schizachyrium scoparium,Control-2-4A,Control,4A,A,200,7,215,2,,6660,41,12.4
1/25/2019,2,4,2,AT,Schizachyrium scoparium,Control-2-4B,Control,4B,A,130,7,245,2,,6660,41,12.4
1/25/2019,2,4,2,AT,Schizachyrium scoparium,Control-2-5A,Control,5A,A,140,3,205,2,,6660,41,12.4
1/25/2019,2,4,2,AT,Schizachyrium scoparium,Control-2-5B,Control,5B,A,145,6,215,2,,6660,41,12.4
1/25/2019,2,4,2,AT,Schizachyrium scoparium,Heatwave-2-4A,Heatwave,4A,A,110,9,200,2,,6660,41,13.6
1/25/2019,2,4,2,AT,Schizachyrium scoparium,Heatwave-2-4B,Heatwave,4B,A,130,7,190,2,,6660,41,13.6
1/25/2019,2,4,2,AT,Schizachyrium scoparium,Heatwave-2-5A,Heatwave,5A,A,160,11,200,2,,6660,41,13.6
1/25/2019,2,4,2,AT,Schizachyrium scoparium,Heatwave-2-5B,Heatwave,5B,A,160,6,120,2,,6660,41,13.6
1/25/2019,2,4,4,S,Schizachyrium scoparium,Control-4-4A,Control,4A,A,87,21,70,2,,644,39,20.7
1/25/2019,2,4,4,S,Schizachyrium scoparium,Control-4-4B,Control,4B,A,141,16,180,2,,644,39,20.7
1/25/2019,2,4,4,S,Schizachyrium scoparium,Control-4-5A,Control,5A,A,109,7,235,2,,644,39,20.7
1/25/2019,2,4,4,S,Schizachyrium scoparium,Control-4-5B,Control,5B,A,94,10,210,2,,644,39,20.7
1/25/2019,2,4,4,S,Schizachyrium scoparium,Heatwave-4-4A,Heatwave,4A,A,114,15,170,2,,738,39,27.4
1/25/2019,2,4,4,S,Schizachyrium scoparium,Heatwave-4-4B,Heatwave,4B,A,100,5,105,2,,738,39,27.4
1/25/2019,2,4,4,S,Schizachyrium scoparium,Heatwave-4-5A,Heatwave,5A,A,133,9,157,2,,738,39,27.4
1/25/2019,2,4,4,S,Schizachyrium scoparium,Heatwave-4-5B,Heatwave,5B,A,128,17,165,2,,738,39,27.4
1/25/2019,2,4,5,"SB,KH",Schizachyrium scoparium,Control-4-5A,Control,5A,A,190,11,170,3,22,6620,39.5,23.8
1/25/2019,2,4,5,"SB,KH",Schizachyrium scoparium,Control-4-5B,Control,5B,A,142,10,130,2,22,6620,39.5,23.8
1/25/2019,2,4,5,"SB,KH",Schizachyrium scoparium,Control-5-4A,Control,4A,A,200,6,175,2,22,6620,39.5,23.8
1/25/2019,2,4,5,"SB,KH",Schizachyrium scoparium,Control-5-4B,Control,4B,A,110,5,110,1,22,6620,39.5,23.8
1/25/2019,2,4,5,"SB,KH",Schizachyrium scoparium,Heatwave-4-4A,Heatwave,4A,A,150,8,130,2,22,,,
1/25/2019,2,4,5,"SB,KH",Schizachyrium scoparium,Heatwave-4-4B,Heatwave,4B,A,140,7,160,3,22,,,
1/25/2019,2,4,5,"SB,KH",Schizachyrium scoparium,Heatwave-4-5A,Heatwave,5A,A,120,5,115,2,22,,,
1/25/2019,2,4,5,"SB,KH",Schizachyrium scoparium,Heatwave-4-5B,Heatwave,5B,A,205,7,190,3,22,,,
1/25/2019,2,5,3,"D,S",Schizachyrium scoparium,Control-3-4A,Control,4A,A,125,5,228,2,25,38100,38.4,13.9
1/25/2019,2,5,3,"D,S",Schizachyrium scoparium,Control-3-4B,Control,4B,A,129,6,290,2,25,38100,38.4,13.9
1/25/2019,2,5,3,"D,S",Schizachyrium scoparium,Control-3-5A,Control,5A,A,127,3,192,2,25,38100,38.4,13.9
1/25/2019,2,5,3,"D,S",Schizachyrium scoparium,Control-3-5B,Control,5B,A,97,6,243,2,25,38100,38.4,13.9
1/25/2019,2,5,3,"D,S",Schizachyrium scoparium,Heatwave-3-4A,Heatwave,4A,A,112,5,190,2,25,38100,38.4,4.1
1/25/2019,2,5,3,"D,S",Schizachyrium scoparium,Heatwave-3-4B,Heatwave,4B,A,177,2,178,2,25,38100,38.4,4.1
